DATE,TIME,HPCP
20050320,6:00,0.09
20050320,7:00,0.04
20050320,8:00,0
20050323,0:00,0
20050323,1:00,0
20050323,2:00,0
20050323,3:00,0.02
20050323,4:00,0.05
20050323,5:00,0.01
20050323,6:00,0
20050323,7:00,0
20050323,9:00,0
20050323,10:00,0.04
20050323,11:00,0.19
20050323,12:00,0.01
20050323,13:00,0.14
20050323,14:00,0.09
20050323,15:00,0
20050323,16:00,0.01
20050323,17:00,0
20050323,18:00,0
20050323,19:00,0.01
20050323,23:00,0.01
20050324,0:00,0
20050324,1:00,0
20050325,13:00,0
20050325,14:00,0
20050325,16:00,0
20050325,17:00,0
20050325,18:00,0
20050325,19:00,0
20050326,19:00,0
20050326,20:00,0
20050328,4:00,0
20050328,5:00,0
20050328,6:00,0.01
20050328,7:00,0
20050328,8:00,0
20050328,9:00,0
20050328,10:00,0.28
20050328,11:00,0.01
20050328,12:00,0.01
20050328,14:00,0
20050328,16:00,0
20050328,21:00,0
20050328,22:00,0.01
20050328,23:00,0.03
20050329,0:00,0
20050329,3:00,0
20050329,4:00,0.01
20050329,5:00,0
20050401,1:00,0
20050401,19:00,0.01
20050401,20:00,0.04
20050401,21:00,0
20050402,1:00,0
20050402,4:00,0
20050402,10:00,0.08
20050402,11:00,0.23
20050402,12:00,0.17
20050402,13:00,0.14
20050402,14:00,0.26
20050402,15:00,0.04
20050402,18:00,0
20050402,19:00,0
20050402,20:00,0
20050402,21:00,0
20050402,22:00,0
20050407,23:00,0
20050408,0:00,0.07
20050408,1:00,0.13
20050408,2:00,0.04
20050408,3:00,0
20050408,4:00,0.01
20050408,11:00,0
20050408,12:00,0
20050408,14:00,0.01
20050408,15:00,0.02
20050408,16:00,0
20050408,17:00,0
20050408,18:00,0.11
20050408,19:00,0
20050408,20:00,0.07
20050408,21:00,0.03
20050408,22:00,0
20050412,13:00,0
20050412,14:00,0
20050412,16:00,0
20050412,17:00,0
20050412,18:00,0.01
20050412,19:00,0.05
20050412,20:00,0.05
20050412,21:00,0.04
20050412,22:00,0.09
20050412,23:00,0.08
20050413,0:00,0.06
20050413,1:00,0.05
20050413,2:00,0.01
20050413,3:00,0.01
20050413,4:00,0.02
20050413,5:00,0.03
20050413,6:00,0.01
20050413,7:00,0
20050413,12:00,0
20050413,13:00,0.02
20050413,14:00,0.01
20050413,15:00,0.01
20050413,16:00,0
20050420,7:00,0
20050421,21:00,0
20050421,22:00,0
20050421,23:00,0
20050422,0:00,0.01
20050422,1:00,0.04
20050422,2:00,0.05
20050422,3:00,0
20050423,6:00,0
20050423,15:00,0
20050423,16:00,0.16
20050423,17:00,0
20050423,18:00,0.21
20050423,19:00,0.04
20050423,20:00,0
20050424,11:00,0
20050424,12:00,0
20050424,13:00,0
20050426,15:00,0
20050426,16:00,0
20050426,17:00,0
20050426,18:00,0
20050426,22:00,0
20050426,23:00,0.05
20050427,0:00,0.06
20050429,1:00,0
20050429,2:00,0
20050429,10:00,0
20050429,11:00,0
20050429,12:00,0.05
20050429,13:00,0.04
20050429,14:00,0
20050429,15:00,0
20050429,16:00,0
20050430,21:00,0
20050501,1:00,0
20050501,2:00,0
20050501,3:00,0.01
20050501,4:00,0.03
20050501,5:00,0.04
20050501,6:00,0.08
20050501,7:00,0.03
20050501,8:00,0.04
20050501,9:00,0.01
20050501,10:00,0
20050502,14:00,0
20050502,15:00,0
20050506,0:00,0
20050506,1:00,0.02
20050506,2:00,0.03
20050506,3:00,0.04
20050506,4:00,0.05
20050506,5:00,0.08
20050506,6:00,0.14
20050506,7:00,0.26
20050506,8:00,0.17
20050506,9:00,0.16
20050506,10:00,0.19
20050506,11:00,0.07
20050506,12:00,0.08
20050506,13:00,0.09
20050506,14:00,0.03
20050506,15:00,0.04
20050506,16:00,0.04
20050506,17:00,0
20050506,18:00,0
20050506,19:00,0
20050506,20:00,0
20050506,21:00,0.01
20050506,22:00,0.01
20050506,23:00,0
20050507,0:00,0.01
20050507,1:00,0.01
20050507,2:00,0
20050507,3:00,0
20050507,4:00,0
20050507,21:00,0
20050515,18:00,0.58
20050515,19:00,0.2
20050515,20:00,0.06
20050515,21:00,0.03
20050515,22:00,0.04
20050515,23:00,0.12
20050516,0:00,0.02
20050516,1:00,0
20050516,2:00,0.13
20050516,3:00,0.11
20050516,4:00,0.01
20050519,4:00,0
20050519,5:00,0
20050519,6:00,0
20050519,7:00,0
20050519,8:00,0
20050519,9:00,0
20050519,10:00,0.01
20050519,22:00,0
20050519,23:00,0
20050520,0:00,0
20050520,1:00,0
20050520,2:00,0
20050520,3:00,0.03
20050520,4:00,0
20050520,5:00,0
20050520,7:00,0.01
20050520,12:00,0
20050520,13:00,0
20050520,14:00,0
20050520,17:00,0.09
20050520,18:00,0
20050520,20:00,0
20050520,21:00,0
20050520,22:00,0
20050521,0:00,0
20050521,1:00,0
20050521,2:00,0
20050521,3:00,0
20050521,4:00,0
20050521,5:00,0
20050522,22:00,0
20050523,6:00,0
20050523,7:00,0
20050523,8:00,0
20050523,18:00,0.14
20050523,19:00,0.11
20050523,20:00,0.13
20050523,23:00,0
20050524,0:00,0
20050524,14:00,0
20050524,15:00,0
20050524,16:00,0
20050524,17:00,0.1
20050524,18:00,0.07
20050524,19:00,0.02
20050524,20:00,0.01
20050524,23:00,0
20050525,0:00,0
20050525,1:00,0
20050525,2:00,0
20050525,3:00,0
20050525,4:00,0.01
20050525,5:00,0
20050525,6:00,0
20050525,7:00,0
20050525,12:00,0
20050525,13:00,0
20050525,14:00,0
20050525,15:00,0.02
20050525,16:00,0
20050525,17:00,0
20050525,18:00,0.05
20050525,19:00,0.01
20050525,20:00,0.01
20050525,21:00,0
20050528,7:00,0.11
20050528,8:00,0.02
20050528,13:00,0
20050528,14:00,0
20050601,1:00,0
20050601,22:00,0
20050601,23:00,0.01
20050602,0:00,0.01
20050602,1:00,0.01
20050602,2:00,0.05
20050602,3:00,0.09
20050602,4:00,0.06
20050602,5:00,0.04
20050602,6:00,0.03
20050602,7:00,0.02
20050602,8:00,0.04
20050602,9:00,0.04
20050602,10:00,0.03
20050602,11:00,0.01
20050602,12:00,0.03
20050602,13:00,0.04
20050602,14:00,0.12
20050602,15:00,0.06
20050602,16:00,0.01
20050602,17:00,0.01
20050602,18:00,0.01
20050602,19:00,0.03
20050602,20:00,0.05
20050602,21:00,0.09
20050602,22:00,0.08
20050602,23:00,0.07
20050603,0:00,0.04
20050603,1:00,0.03
20050603,2:00,0.08
20050603,3:00,0.03
20050603,4:00,0.02
20050603,5:00,0.04
20050603,6:00,0
20050603,7:00,0
20050603,10:00,0
20050603,11:00,0.01
20050603,12:00,0.01
20050603,13:00,0.01
20050603,14:00,0.06
20050603,15:00,0.04
20050603,16:00,0
20050603,23:00,0
20050604,0:00,0
20050604,1:00,0
20050606,14:00,0
20050607,5:00,0
20050607,6:00,0
20050609,13:00,0.31
20050609,14:00,0.17
20050609,15:00,0.09
20050609,16:00,0
20050610,8:00,0.04
20050610,9:00,0
20050626,7:00,0
20050626,8:00,0
20050626,9:00,0
20050626,10:00,0
20050626,11:00,0.03
20050626,12:00,0.04
20050626,13:00,0.06
20050626,14:00,0.16
20050626,16:00,0.01
20050626,17:00,0
20050626,18:00,0.01
20050626,19:00,0
20050626,20:00,0.08
20050626,21:00,0.04
20050626,22:00,0.01
20050626,23:00,0
20050627,0:00,0.04
20050627,1:00,0.01
20050627,2:00,0
20050628,1:00,0.02
20050628,2:00,0.07
20050628,3:00,0
20050628,4:00,0.01
20050628,17:00,0.08
20050628,18:00,0.01
20050628,19:00,0
20050628,21:00,0
20050628,22:00,0
20050628,23:00,0
20050629,0:00,0
20050629,1:00,0
20050629,2:00,0
20050629,4:00,0
20050629,5:00,0
20050629,6:00,0
20050629,7:00,0.15
20050629,8:00,0.47
20050629,9:00,0.04
20050629,10:00,0.01
20050629,11:00,0.14
20050629,12:00,0.09
20050629,13:00,0.08
20050629,14:00,0.03
20050629,15:00,0.01
20050629,16:00,0
20050701,1:00,0
20050702,17:00,0
20050702,18:00,0.03
20050702,19:00,0
20050705,13:00,0
20050705,14:00,0
20050707,17:00,0
20050707,21:00,0
20050708,1:00,0
20050708,5:00,0
20050708,6:00,0
20050708,7:00,0
20050708,8:00,0
20050711,16:00,0
20050711,17:00,0
20050713,1:00,0
20050713,2:00,0.34
20050713,3:00,0
20050713,4:00,0
20050713,5:00,0.27
20050713,6:00,0.04
20050713,7:00,0.07
20050713,8:00,0.11
20050713,9:00,0
20050713,18:00,0
20050713,19:00,0.01
20050713,20:00,0
20050714,14:00,0
20050714,15:00,0.06
20050714,16:00,0.28
20050714,17:00,0.01
20050715,2:00,0
20050715,3:00,0.11
20050715,4:00,0.08
20050715,5:00,0.05
20050715,8:00,0
20050715,10:00,0
20050715,11:00,0
20050715,12:00,0
20050715,15:00,0.01
20050715,16:00,0
20050715,17:00,0
20050716,13:00,0
20050716,14:00,0
20050716,15:00,0
20050716,16:00,0.43
20050716,17:00,0.03
20050716,18:00,0.11
20050716,19:00,0.03
20050716,20:00,0
20050717,16:00,0.38
20050717,17:00,0.07
20050721,8:00,0
20050722,23:00,0
20050723,0:00,0
20050725,6:00,0
20050725,7:00,0
20050725,8:00,0
20050725,9:00,0
20050726,0:00,0
20050726,1:00,0
20050729,3:00,0
20050729,4:00,0.11
20050729,5:00,0.01
20050729,7:00,0
20050729,8:00,0.02
20050729,9:00,0.01
20050729,10:00,0
20050729,19:00,0
20050729,20:00,0
20050729,21:00,0.09
20050729,22:00,0
20050729,23:00,0.02
20050730,0:00,0.01
20050730,1:00,0
20050730,2:00,0.05
20050730,3:00,0.04
20050730,4:00,0
20050730,5:00,0
20050730,6:00,0
20050730,7:00,0.02
20050730,8:00,0
20050730,9:00,0
20050730,10:00,0
20050730,11:00,0
20050730,12:00,0
20050731,6:00,0.08
20050731,7:00,0
20050731,9:00,0
20050731,10:00,0
20050731,11:00,0.06
20050731,12:00,0.11
20050731,13:00,0.06
20050731,14:00,0.1
20050731,15:00,0.01
20050731,17:00,0
20050731,18:00,0
20050731,19:00,0
20050801,1:00,0.3
20050801,2:00,0.06
20050807,17:00,0.32
20050807,18:00,0
20050808,13:00,0
20050808,14:00,0.12
20050808,21:00,0.04
20050808,22:00,0.01
20050809,9:00,0
20050809,10:00,0.26
20050809,11:00,0.06
20050809,13:00,0.46
20050809,14:00,0.02
20050809,15:00,0.53
20050809,16:00,0.34
20050809,17:00,0.05
20050809,18:00,0.01
20050809,19:00,0
20050812,15:00,0.01
20050812,16:00,0.81
20050812,18:00,0.79
20050816,20:00,0
20050816,21:00,0.45
20050816,22:00,0
20050817,2:00,0
20050817,7:00,0
20050817,8:00,0.01
20050817,9:00,0
20050819,11:00,0
20050819,12:00,0.02
20050819,13:00,0.01
20050819,14:00,0.01
20050819,16:00,0
20050819,17:00,0
20050819,21:00,0
20050819,22:00,0
20050820,0:00,0
20050821,18:00,0
20050821,19:00,0
20050823,5:00,0
20050823,6:00,0
20050823,7:00,0
20050823,8:00,0
20050823,9:00,0.02
20050823,10:00,0
20050823,11:00,0.06
20050823,13:00,0
20050823,14:00,0.07
20050823,15:00,0.34
20050823,16:00,0.25
20050823,17:00,0.09
20050823,18:00,0.12
20050823,20:00,0.02
20050830,7:00,0.04
20050830,11:00,0
20050830,12:00,0
20050830,13:00,0.01
20050901,1:00,0
20050913,10:00,0
20050913,11:00,0
20050913,12:00,0
20050913,13:00,0
20050916,13:00,0.08
20050916,14:00,0.3
20050916,15:00,0.03
20050918,1:00,0.75
20050918,2:00,0.17
20050918,3:00,0
20050920,20:00,0.04
20050920,21:00,1.11
20050920,22:00,0.05
20050920,23:00,0.07
20050921,0:00,0.08
20050921,1:00,0.02
20050921,2:00,0
20050921,3:00,0
20050921,4:00,0
20050921,5:00,0
20050923,22:00,0
20050923,23:00,0.02
20050924,0:00,0
20050924,1:00,0.04
20050924,2:00,0
20050924,3:00,0
20050924,21:00,0
20050926,20:00,0
20050926,21:00,0
20050926,22:00,0.03
20050926,23:00,0
20050927,0:00,0.11
20050927,1:00,0
20050927,2:00,0
20050929,18:00,0
20050929,19:00,0
20050929,20:00,0
20051001,1:00,0
20051004,3:00,0.07
20051004,4:00,0
20051004,5:00,0
20051004,7:00,0.14
20051004,11:00,0.12
20051004,12:00,0.27
20051004,13:00,0.01
20051004,20:00,0
20051004,21:00,0
20051005,16:00,0.01
20051005,17:00,0
20051006,21:00,0.01
20051007,1:00,0
20051007,2:00,0.01
20051007,3:00,0
20051007,4:00,0.01
20051007,5:00,0.03
20051007,6:00,0.02
20051007,7:00,0.04
20051007,8:00,0
20051007,9:00,0
20051007,11:00,0
20051007,12:00,0
20051007,13:00,0
20051007,14:00,0
20051007,15:00,0.02
20051007,16:00,0.1
20051007,17:00,0.15
20051007,18:00,0.02
20051007,19:00,0.01
20051007,20:00,0.03
20051007,21:00,0.02
20051007,22:00,0.02
20051007,23:00,0
20051008,0:00,0
20051008,1:00,0.05
20051008,2:00,0.21
20051008,3:00,0.09
20051008,4:00,0.05
20051008,5:00,0.15
20051008,6:00,0.15
20051008,7:00,0.22
20051008,8:00,0.34
20051008,9:00,0.2
20051008,10:00,0.06
20051008,11:00,0.11
20051008,12:00,0.09
20051008,13:00,0.11
20051008,14:00,0.36
20051008,15:00,0.48
20051008,16:00,0
20051008,23:00,0
20051009,0:00,0.01
20051009,1:00,0
20051009,12:00,0.05
20051009,13:00,0.06
20051009,14:00,0.05
20051009,16:00,0.04
20051009,18:00,0.01
20051009,19:00,0.13
20051009,20:00,0.03
20051009,21:00,0.05
20051009,22:00,0.22
20051010,1:00,0.01
20051010,4:00,0.04
20051010,6:00,0
20051010,10:00,0
20051010,11:00,0
20051010,12:00,0.03
20051010,13:00,0.03
20051010,15:00,0.01
20051010,16:00,0.01
20051010,17:00,0.01
20051010,18:00,0.03
20051010,22:00,0.01
20051010,23:00,0.01
20051011,0:00,0.01
20051011,7:00,0.01
20051011,12:00,0.01
20051011,20:00,0.02
20051011,21:00,0.01
20051012,21:00,0
20051012,22:00,0.12
20051013,0:00,0
20051013,1:00,0
20051013,17:00,0
20051013,19:00,0
20051013,20:00,0.01
20051021,19:00,0
20051021,20:00,0
20051022,3:00,0
20051022,4:00,0
20051025,10:00,0
20051025,11:00,0
20051028,6:00,0
20051028,7:00,0
20051028,8:00,0
20051028,9:00,0.01
20051028,10:00,0.01
20051028,12:00,0
20051101,1:00,0
20051109,1:00,0
20051109,2:00,0
20051109,3:00,0
20051109,4:00,0.01
20051110,6:00,0.03
20051110,7:00,0.09
20051110,8:00,0.1
20051110,9:00,0.03
20051110,10:00,0
20051110,11:00,0
20051116,23:00,0.05
20051117,0:00,0.06
20051117,1:00,0.13
20051117,2:00,0.04
20051117,3:00,0.13
20051117,4:00,0
20051120,21:00,0.01
20051120,22:00,0
20051120,23:00,0.04
20051121,0:00,0.09
20051121,1:00,0.09
20051121,2:00,0.05
20051121,3:00,0.12
20051121,4:00,0.08
20051121,5:00,0.25
20051121,6:00,0.2
20051121,7:00,0.19
20051121,8:00,0.12
20051121,9:00,0.12
20051121,10:00,0.1
20051121,11:00,0.1
20051121,12:00,0.12
20051121,13:00,0.19
20051121,14:00,0.11
20051121,15:00,0.1
20051121,16:00,0.15
20051121,17:00,0.07
20051121,18:00,0.04
20051121,19:00,0.08
20051121,20:00,0.05
20051121,22:00,0
20051121,23:00,0.01
20051122,0:00,0.01
20051122,1:00,0
20051122,2:00,0.01
20051122,3:00,0.01
20051122,4:00,0
20051122,5:00,0.1
20051122,6:00,0.01
20051122,7:00,0.12
20051122,8:00,0.01
20051122,9:00,0
20051122,10:00,0.01
20051122,11:00,0
20051128,6:00,0
20051129,15:00,0
20051129,18:00,0
20051129,19:00,0.01
20051129,20:00,0
20051129,23:00,0
20051130,0:00,0.02
20051130,1:00,0.23
20051130,2:00,0.1
20051130,3:00,0
20051130,4:00,0
20051201,1:00,0
20051201,21:00,0
20051203,23:00,0
20051204,0:00,0.08
20051204,1:00,0.07
20051204,2:00,0.06
20051204,3:00,0.02
20051204,4:00,0
20051204,5:00,0.07
20051204,6:00,0.01
20051204,7:00,0.01
20051204,8:00,0.02
20051204,9:00,0
20051204,22:00,0
20051204,23:00,0
20051205,0:00,0.05
20051205,1:00,0.06
20051205,2:00,0.04
20051205,3:00,0.01
20051205,4:00,0.03
20051205,5:00,0.07
20051205,6:00,0.11
20051205,7:00,0.12
20051205,8:00,0.09
20051205,9:00,0.03
20051205,10:00,0.06
20051205,11:00,0.06
20051205,12:00,0.05
20051205,13:00,0.05
20051205,14:00,0.03
20051205,15:00,0.06
20051205,16:00,0.06
20051205,17:00,0.04
20051205,18:00,0.01
20051205,19:00,0
20051205,20:00,0.03
20051205,21:00,0.07
20051205,22:00,0
20051205,23:00,0.01
20051206,0:00,0.05
20051206,1:00,0.08
20051206,2:00,0.06
20051206,3:00,0.01
20051206,4:00,0
20051206,5:00,0.01
20051206,6:00,0
20051209,3:00,0
20051209,4:00,0
20051209,5:00,0.01
20051209,6:00,0.24
20051209,7:00,0.1
20051209,8:00,0.13
20051209,9:00,0.08
20051209,10:00,0
20051212,22:00,0
20051212,23:00,0
20051213,0:00,0
20051215,9:00,0
20051215,10:00,0.01
20051215,11:00,0.06
20051215,12:00,0.02
20051215,13:00,0.01
20051215,15:00,0.02
20051215,16:00,0
20051215,17:00,0.05
20051215,18:00,0.12
20051215,19:00,0.18
20051215,20:00,0.07
20051215,21:00,0.1
20051215,22:00,0.03
20051215,23:00,0
20051216,0:00,0.04
20051216,1:00,0.02
20051216,2:00,0.01
20051216,3:00,0.01
20051218,6:00,0
20051218,7:00,0
20051218,8:00,0.01
20051218,9:00,0
20051218,10:00,0
20051218,11:00,0.02
20051218,12:00,0
20051218,15:00,0
20051225,10:00,0.04
20051225,11:00,0.41
20051225,12:00,0.44
20051225,13:00,0.16
20051225,14:00,0
20051225,15:00,0.01
20051225,16:00,0.07
20051225,17:00,0.06
20051225,18:00,0.01
20051225,22:00,0
20051225,23:00,0
20051226,9:00,0
20051226,10:00,0
20051229,3:00,0
20051229,4:00,0.01
20051229,5:00,0
20051229,6:00,0
20051229,7:00,0
20051229,8:00,0
20051229,9:00,0.03
20051229,10:00,0.02
20051229,11:00,0
20051229,17:00,0
20051229,18:00,0
20051231,11:00,0.01
20051231,12:00,0
20060101,1:00,0
20060102,10:00,0.01
20060102,16:00,0.05
20060102,17:00,0
20060102,18:00,0.07
20060102,19:00,0.08
20060102,20:00,0.05
20060102,21:00,0.08
20060102,22:00,0.01
20060102,23:00,0.02
20060103,0:00,0
20060103,2:00,0.14
20060103,3:00,0.05
20060103,4:00,0.11
20060103,5:00,0.09
20060103,6:00,0.05
20060103,16:00,0
20060103,17:00,0
20060103,18:00,0
20060103,19:00,0
20060103,20:00,0
20060103,21:00,0
20060103,22:00,0
20060103,23:00,0
20060104,0:00,0
20060104,1:00,0
20060104,2:00,0
20060104,3:00,0
20060104,4:00,0
20060104,5:00,0
20060104,6:00,0
20060104,7:00,0
20060104,8:00,0
20060106,4:00,0
20060106,5:00,0.03
20060106,6:00,0.03
20060106,7:00,0.06
20060106,8:00,0.13
20060106,9:00,0.04
20060106,10:00,0
20060106,12:00,0
20060106,13:00,0
20060106,14:00,0.01
20060106,15:00,0
20060114,2:00,0
20060114,3:00,0.04
20060114,4:00,0.09
20060114,5:00,0.11
20060114,6:00,0.04
20060114,14:00,0
20060114,15:00,0.04
20060114,16:00,0.01
20060114,17:00,0.02
20060114,18:00,0
20060114,20:00,0
20060114,21:00,0
20060114,22:00,0.01
20060114,23:00,0
20060115,0:00,0.01
20060115,1:00,0.04
20060115,3:00,0
20060118,6:00,0.04
20060118,7:00,0.15
20060118,8:00,0.08
20060118,9:00,0.02
20060118,10:00,0.01
20060118,11:00,0.01
20060121,13:00,0.01
20060121,14:00,0
20060121,15:00,0
20060121,16:00,0.01
20060121,17:00,0
20060122,19:00,0
20060122,20:00,0.04
20060122,21:00,0.03
20060122,22:00,0.01
20060122,23:00,0.01
20060123,2:00,0
20060123,3:00,0.01
20060123,4:00,0.01
20060123,10:00,0.01
20060123,11:00,0
20060123,15:00,0.01
20060123,17:00,0
20060123,19:00,0
20060123,20:00,0
20060123,21:00,0.01
20060123,22:00,0
20060131,7:00,0.1
20060131,8:00,0.18
20060131,9:00,0.2
20060131,10:00,0.14
20060131,11:00,0.07
20060201,1:00,0
20060203,0:00,0
20060203,2:00,0
20060203,3:00,0.01
20060203,5:00,0.01
20060204,6:00,0.03
20060204,7:00,0.02
20060204,8:00,0.16
20060204,22:00,0
20060209,12:00,0
20060211,12:00,0.01
20060211,13:00,0.02
20060211,14:00,0.05
20060211,15:00,0.03
20060211,16:00,0.01
20060211,17:00,0
20060211,18:00,0.07
20060211,19:00,0.03
20060211,20:00,0.02
20060211,21:00,0.02
20060211,23:00,0
20060212,0:00,0.01
20060212,8:00,0
20060212,9:00,0
20060212,10:00,0
20060212,18:00,0
20060212,19:00,0
20060217,11:00,0
20060218,13:00,0.02
20060218,14:00,0.04
20060218,15:00,0.02
20060218,16:00,0.02
20060218,17:00,0
20060219,8:00,0
20060219,11:00,0
20060220,7:00,0
20060220,8:00,0
20060220,9:00,0
20060222,12:00,0
20060223,0:00,0.01
20060223,2:00,0.01
20060223,6:00,0.01
20060223,7:00,0
20060223,10:00,0.01
20060301,1:00,0
20060302,20:00,0
20060302,21:00,0.06
20060306,12:00,0
20060306,13:00,0.03
20060306,14:00,0.04
20060306,15:00,0.03
20060306,16:00,0.01
20060309,0:00,0
20060314,12:00,0
20060317,8:00,0
20060321,4:00,0
20060321,5:00,0.01
20060321,6:00,0.03
20060321,7:00,0.01
20060321,9:00,0
20060321,10:00,0.01
20060321,11:00,0.01
20060321,12:00,0.03
20060321,13:00,0.05
20060321,14:00,0.07
20060321,15:00,0.04
20060321,16:00,0
20060321,18:00,0
20060322,1:00,0.01
20060322,2:00,0
20060325,13:00,0
20060325,16:00,0.02
20060325,17:00,0.01
20060325,18:00,0
20060328,20:00,0
20060328,21:00,0.02
20060328,22:00,0.03
20060328,23:00,0
20060401,1:00,0
20060401,4:00,0
20060401,5:00,0
20060401,6:00,0.01
20060401,10:00,0
20060403,7:00,0
20060403,8:00,0
20060403,9:00,0
20060403,13:00,0.07
20060403,14:00,0.03
20060403,21:00,0.07
20060403,22:00,0.22
20060403,23:00,0.02
20060404,0:00,0.01
20060404,1:00,0.01
20060407,4:00,0
20060407,5:00,0
20060407,10:00,0
20060408,14:00,0.02
20060408,15:00,0.42
20060408,16:00,0.07
20060408,17:00,0
20060408,18:00,0.01
20060408,19:00,0.06
20060408,20:00,0.06
20060408,21:00,0.04
20060408,22:00,0.06
20060408,23:00,0.01
20060409,0:00,0.01
20060409,1:00,0.05
20060409,2:00,0.03
20060409,3:00,0.02
20060409,4:00,0.01
20060409,5:00,0.03
20060409,6:00,0
20060409,7:00,0
20060413,20:00,0.08
20060414,15:00,0
20060415,0:00,0
20060415,1:00,0.19
20060415,2:00,0
20060415,6:00,0
20060415,7:00,0.04
20060415,8:00,0.01
20060415,9:00,0.01
20060416,15:00,0
20060416,20:00,0
20060416,21:00,0
20060416,22:00,0
20060417,10:00,0.01
20060417,11:00,0.02
20060417,12:00,0
20060417,13:00,0.02
20060417,14:00,0.05
20060417,15:00,0.05
20060417,16:00,0.03
20060417,17:00,0
20060417,18:00,0
20060421,8:00,0
20060421,9:00,0
20060421,17:00,0
20060421,18:00,0.01
20060421,19:00,0.03
20060421,20:00,0
20060422,15:00,0.01
20060422,16:00,0.24
20060422,17:00,0.03
20060422,18:00,0
20060422,19:00,0.01
20060423,1:00,0
20060423,2:00,0.07
20060423,3:00,0.01
20060425,22:00,0.09
20060425,23:00,0.64
20060426,0:00,0.37
20060426,1:00,0.25
20060426,2:00,0.03
20060426,3:00,0.01
20060426,17:00,0
20060426,18:00,0
20060426,19:00,0
20060501,1:00,0
20060501,16:00,0
20060501,17:00,0
20060503,13:00,0
20060503,14:00,0.02
20060503,15:00,0
20060505,20:00,0.01
20060505,21:00,0
20060505,23:00,0
20060506,0:00,0.03
20060506,1:00,0.05
20060506,2:00,0.01
20060506,3:00,0
20060506,4:00,0.02
20060506,5:00,0.01
20060506,6:00,0
20060507,15:00,0
20060507,16:00,0.01
20060507,17:00,0.02
20060507,18:00,0
20060507,19:00,0.01
20060507,20:00,0.01
20060507,21:00,0.1
20060507,22:00,0.11
20060507,23:00,0.14
20060508,0:00,0.21
20060508,1:00,0.13
20060508,2:00,0.15
20060508,3:00,0.1
20060508,4:00,0.02
20060508,7:00,0
20060508,9:00,0.04
20060508,10:00,0.03
20060508,11:00,0.04
20060511,21:00,0.03
20060511,22:00,0.3
20060511,23:00,0
20060512,0:00,0
20060514,13:00,0.03
20060514,14:00,0
20060514,17:00,0
20060514,18:00,0.18
20060514,19:00,0.09
20060514,20:00,0.03
20060515,19:00,0.12
20060518,16:00,0.01
20060518,17:00,0
20060518,20:00,0
20060518,21:00,0.11
20060518,22:00,0.03
20060518,23:00,0.01
20060520,5:00,0
20060520,6:00,0
20060526,17:00,0.06
20060526,20:00,0.55
20060526,22:00,0.14
20060526,23:00,0
20060601,1:00,0
20060602,19:00,0
20060602,20:00,0
20060602,21:00,0.01
20060602,22:00,0.02
20060602,23:00,0
20060603,0:00,0.03
20060603,1:00,0
20060603,2:00,0.02
20060603,3:00,0
20060603,5:00,0
20060603,6:00,0.02
20060603,7:00,0
20060603,10:00,0.03
20060603,11:00,0.13
20060603,12:00,0.02
20060603,13:00,0.32
20060603,14:00,0.12
20060603,15:00,0.18
20060603,16:00,0
20060603,17:00,0
20060603,18:00,0
20060603,19:00,0
20060603,20:00,0
20060603,21:00,0
20060603,22:00,0
20060603,23:00,0
20060604,0:00,0
20060604,1:00,0
20060604,2:00,0
20060605,5:00,0.07
20060605,6:00,0.05
20060605,7:00,0.08
20060606,13:00,0
20060607,19:00,0.01
20060607,20:00,0.01
20060607,22:00,0
20060607,23:00,0
20060608,20:00,0.04
20060608,21:00,0.12
20060608,22:00,0
20060609,4:00,0.06
20060609,5:00,0.17
20060609,6:00,0.02
20060609,7:00,0.13
20060609,22:00,0
20060609,23:00,0
20060611,2:00,0
20060611,3:00,0
20060612,1:00,0
20060612,2:00,0
20060612,5:00,0
20060612,6:00,0.14
20060612,7:00,0.12
20060612,8:00,0.03
20060612,9:00,0
20060612,10:00,0
20060612,16:00,0
20060612,21:00,0
20060614,0:00,0
20060614,1:00,0
20060614,2:00,0.07
20060614,3:00,0.02
20060614,4:00,0.03
20060614,5:00,0.06
20060614,6:00,0.19
20060614,7:00,0.05
20060614,8:00,0.04
20060614,9:00,0.03
20060614,10:00,0.09
20060614,11:00,0.14
20060614,12:00,0.36
20060614,13:00,0.4
20060614,14:00,0.68
20060614,15:00,1.15
20060614,16:00,0.48
20060614,17:00,0.18
20060614,18:00,0.08
20060614,19:00,0
20060614,20:00,0.01
20060614,21:00,0
20060614,22:00,0
20060620,2:00,0.06
20060620,3:00,0.01
20060623,17:00,0.17
20060623,18:00,0.06
20060623,19:00,0.02
20060623,20:00,0.01
20060624,12:00,0.67
20060624,13:00,0.01
20060624,14:00,0.04
20060624,16:00,0.03
20060624,17:00,0.01
20060625,10:00,0.01
20060626,1:00,0
20060626,2:00,0.01
20060626,3:00,0.54
20060626,4:00,0.04
20060626,5:00,0.15
20060626,6:00,0.03
20060626,7:00,0
20060626,8:00,0
20060626,9:00,0
20060626,10:00,0.01
20060626,11:00,0.15
20060626,12:00,0.21
20060626,13:00,0.05
20060626,14:00,0.05
20060626,15:00,0.03
20060626,16:00,0.06
20060626,17:00,0
20060626,18:00,0.01
20060626,19:00,0
20060626,20:00,0
20060626,21:00,0
20060626,22:00,0
20060626,23:00,0
20060627,0:00,0.13
