STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041201 12:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 22:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041206 23:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041207 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041207 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041207 02:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041207 03:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041207 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 14:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041209 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 06:00,0.15, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 08:00,0.47, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 09:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 10:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 11:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041210 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041211 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041211 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041211 15:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041212 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041212 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041213 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041213 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041219 23:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041220 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 15:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 17:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 20:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 21:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041223 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 09:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 10:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 11:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 12:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 13:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 14:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 15:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 16:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 17:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20041226 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050101 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050104 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050104 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050108 15:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050108 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050108 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050108 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 10:00,0.31, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 11:00,0.43, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 12:00,0.31, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 13:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 14:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 15:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050114 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050116 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050117 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050117 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050117 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050117 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050119 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050119 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050119 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 01:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 03:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050121 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 11:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 12:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 13:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 14:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 20:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 21:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050122 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050123 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050126 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050126 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050126 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050129 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050129 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050129 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050129 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 01:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 05:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 06:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 07:00,0.18, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 08:00,0.19, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 09:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 14:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050130 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050131 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050201 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050201 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050201 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 12:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 14:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 15:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 16:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 17:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 18:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 19:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 20:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050203 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050204 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050204 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050204 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050204 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050204 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050207 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050207 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050207 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050207 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050207 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050209 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050209 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 11:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050210 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 05:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 09:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 12:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 14:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 15:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 16:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 17:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 18:00,0.15, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050214 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050216 19:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050220 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050220 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050220 23:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050221 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050221 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,20050221 02:00,0.01, , 
